model_id,task_id,score,reported_by,url,notes
qwen3.5-4b,vlmsblind,92.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,babyvision,19.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,rwqa,79.5,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mmstar,78.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mmbench,89.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,EN-DEV-v1.1
qwen3.5-4b,simplevqa,43.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,hallusionbench,65.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,ocrbench,850,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,countbench,96.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mlvu,82.8,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,videommmu,74.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-4b,mmvu,64.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-4B#vision-language,
qwen3.5-9b,mmmu,78.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mmmu-pro,70.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mathvista,85.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,mini
qwen3.5-9b,dynamath,83.6,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,zerobench,3.0,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,vlmsblind,93.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,babyvision,25.8,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,rwqa,80.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mmstar,79.7,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mmbench,90.1,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,EN-DEV-v1.1
qwen3.5-9b,simplevqa,51.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,hallusionbench,69.3,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,ocrbench,892,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,countbench,97.2,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mlvu,84.4,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,videommmu,78.9,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
qwen3.5-9b,mmvu,67.8,Qwen,https://huggingface.co/Qwen/Qwen3.5-9B#vision-language,
gemma3-12b,multilingual-mmbench,64.60,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
gemma3-27b,multilingual-mmbench,75.10,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
glm-4.1v-9b,multilingual-mmbench,81.35,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
glm-4.5v,multilingual-mmbench,86.70,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-14b,multilingual-mmbench,83.55,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-1b,multilingual-mmbench,58.15,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-2b,multilingual-mmbench,71.93,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-38b,multilingual-mmbench,86.95,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-78b,multilingual-mmbench,88.20,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-8b,multilingual-mmbench,82.00,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3-9b,multilingual-mmbench,77.08,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-14b,multilingual-mmbench,79.92,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-1b,multilingual-mmbench,58.48,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-20b-a4b,multilingual-mmbench,82.08,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-241b-a28b,multilingual-mmbench,87.40,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-2b,multilingual-mmbench,70.85,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-30b-a3b,multilingual-mmbench,83.80,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-38b,multilingual-mmbench,84.92,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-4b,multilingual-mmbench,76.40,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
internvl3.5-8b,multilingual-mmbench,78.42,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
keye-vl-8b,multilingual-mmbench,67.02,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
kimi-vl-a3b-2506,multilingual-mmbench,73.73,InternVL,https://arxiv.org/abs/2508.18265,Average of EN/ZH/PT/AR/TR/RU splits
gpt-5-nano,mmmu,75.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,mmmu,57.6,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,mmmu-pro,42.5,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,mmmu-pro,36.5,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,mmmu-pro,57.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,mmmu-pro,53.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,mmmu-pro,60.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,mmmu-pro,55.9,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,mmmu-pro,57.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,mmmu-pro,36.5,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,mathvision,45.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,mathvision,31.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,mathvision,60.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,mathvision,51.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,mathvision,62.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,mathvision,53.9,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,mathvision,62.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,mathvision,33.2,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,mathverse-vision,66.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,mathverse-vision,52.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,mathverse-vision,75.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,mathverse-vision,46.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,mathverse-vision,77.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,mathverse-vision,62.1,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,mathverse-vision,74.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,mathverse-vision,27.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,dynamath,66.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,dynamath,54.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,dynamath,74.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,dynamath,65.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,dynamath,73.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,dynamath,67.7,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,dynamath,78.0,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,dynamath,62.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5-nano,zerobench,1,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,zerobench,1,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,vlmsblind,50.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,vlmsblind,56.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,vlmsblind,68.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,vlmsblind,71.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,vlmsblind,69.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,vlmsblind,74.0,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,vlmsblind,66.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,vlmsblind,40.2,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,logicvista,50.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,logicvista,35.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,logicvista,61.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,logicvista,53.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,logicvista,65.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,logicvista,55.3,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,logicvista,59.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,logicvista,40.5,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,mmbench,79.9,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
qwen3-vl-2b,mmbench,78.4,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
qwen3-vl-4b-thinking,mmbench,84.6,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
qwen3-vl-4b,mmbench,83.9,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
qwen3-vl-8b-thinking,mmbench,85.3,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
qwen3-vl-8b,mmbench,84.5,Qwen,https://arxiv.org/pdf/2511.21631,(EN)
gpt-5-nano,mmbench,78.4,Qwen,https://arxiv.org/pdf/2511.21631,"(EN, high)"
gpt-5-nano,mmbench,50.8,Qwen,https://arxiv.org/pdf/2511.21631,"(EN, minimal)"
gpt-5-nano,rwqa,71.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,rwqa,60.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5-nano,mmstar,68.6,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,mmstar,41.3,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,simplevqa,43.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,simplevqa,40.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,simplevqa,48.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,simplevqa,48.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,simplevqa,49.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,simplevqa,50.2,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,simplevqa,46.0,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,simplevqa,39.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,hallusionbench,54.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,hallusionbench,51.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,hallusionbench,64.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,hallusionbench,57.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,hallusionbench,65.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,hallusionbench,61.1,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,hallusionbench,58.4,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,hallusionbench,39.3,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5-nano,docvqa,88.2,Qwen,https://arxiv.org/pdf/2511.21631,"(test, high)"
gpt-5-nano,docvqa,78.3,Qwen,https://arxiv.org/pdf/2511.21631,"(test, minimal)"
gpt-5-nano,infovqa,68.6,Qwen,https://arxiv.org/pdf/2511.21631,"(test, high)"
gpt-5-nano,infovqa,49.2,Qwen,https://arxiv.org/pdf/2511.21631,"(test, minimal)"
gpt-5-nano,chartqa,52.1,Qwen,https://arxiv.org/pdf/2511.21631,Test (high)
gpt-5-nano,chartqa,48.6,Qwen,https://arxiv.org/pdf/2511.21631,Test (minimal)
qwen3-vl-2b-thinking,ocrbench,792,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,ocrbench,858,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,ocrbench,808,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,ocrbench,881,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,ocrbench,819,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,ocrbench,896,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,ocrbench,753,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,ocrbench,701,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,charxiv-dq,70.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,charxiv-dq,62.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,charxiv-dq,83.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,charxiv-dq,76.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,charxiv-dq,85.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,charxiv-dq,83.0,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,charxiv-dq,82.0,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,charxiv-dq,64.4,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,charxiv-rq,37.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,charxiv-rq,26.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,charxiv-rq,50.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,charxiv-rq,39.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,charxiv-rq,53.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,charxiv-rq,46.4,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,charxiv-rq,50.1,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,charxiv-rq,31.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,countbench,84.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,countbench,88.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,countbench,89.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,countbench,84.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,countbench,91.5,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,countbench,80.5,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,countbench,80.0,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,countbench,62.9,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,erqa,41.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,erqa,28.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,erqa,47.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,erqa,41.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,erqa,46.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,erqa,45.8,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,erqa,45.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,erqa,37.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,vsi-bench,48.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,vsi-bench,53.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,vsi-bench,55.2,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,vsi-bench,59.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,vsi-bench,56.6,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,vsi-bench,59.4,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,vsi-bench,15.4,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,vsi-bench,27.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5-nano,blink,58.3,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,blink,42.2,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,muirbench,68.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,muirbench,47.4,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,muirbench,75.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,muirbench,63.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,muirbench,76.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,muirbench,64.4,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,muirbench,65.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,muirbench,45.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
qwen3-vl-2b-thinking,mvbench,64.5,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,mvbench,61.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,mvbench,69.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,mvbench,68.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,mvbench,69.0,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,mvbench,68.7,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b-thinking,video-mme-wo-sub,62.1,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-2b,video-mme-wo-sub,61.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b-thinking,video-mme-wo-sub,68.9,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-4b,video-mme-wo-sub,69.3,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b-thinking,video-mme-wo-sub,71.8,Qwen,https://arxiv.org/pdf/2511.21631,
qwen3-vl-8b,video-mme-wo-sub,71.4,Qwen,https://arxiv.org/pdf/2511.21631,
gpt-5-nano,video-mme-wo-sub,66.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5-nano,video-mme-wo-sub,49.4,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mmmu,84.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mmmu,74.4,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mmmu-pro,78.4,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mmmu-pro,62.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mathvista,81.3,Qwen,https://arxiv.org/pdf/2511.21631,"(mini, high)"
gpt-5,mathvista,50.9,Qwen,https://arxiv.org/pdf/2511.21631,"(mini, minimal)"
gpt-5,mathvision,70.9,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mathvision,45.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,wemath,73.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,wemath,51.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mathverse-vision,84.1,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mathverse-vision,43.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,dynamath,85.4,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,dynamath,74.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,zerobench,2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,zerobench,2,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,vlmsblind,80.5,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,vlmsblind,53.4,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,logicvista,71.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,logicvista,46.3,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mmbench,83.8,Qwen,https://arxiv.org/pdf/2511.21631,"(EN, high)"
gpt-5,mmbench,81.3,Qwen,https://arxiv.org/pdf/2511.21631,"(EN, minimal)"
gpt-5,rwqa,82.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,rwqa,77.3,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mmstar,76.4,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mmstar,65.2,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,simplevqa,61.8,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,simplevqa,56.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,hallusionbench,65.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,hallusionbench,53.7,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,docvqa,91.5,Qwen,https://arxiv.org/pdf/2511.21631,"(test, high)"
gpt-5,docvqa,89.6,Qwen,https://arxiv.org/pdf/2511.21631,"(test, minimal)"
gpt-5,infovqa,79.0,Qwen,https://arxiv.org/pdf/2511.21631,"(test, high)"
gpt-5,infovqa,69.9,Qwen,https://arxiv.org/pdf/2511.21631,"(test, minimal)"
gpt-5,chartqa,59.7,Qwen,https://arxiv.org/pdf/2511.21631,Test (high)
gpt-5,chartqa,59.1,Qwen,https://arxiv.org/pdf/2511.21631,Test (minimal)
gpt-5,ocrbench,810,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,ocrbench,787,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,charxiv-dq,89.2,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,charxiv-dq,79.5,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,charxiv-rq,81.1,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,charxiv-rq,57.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,countbench,91.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,countbench,87.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,erqa,65.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,erqa,42.0,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,blink,71.0,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,blink,62.8,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,muirbench,77.5,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,muirbench,66.5,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,mvbench,75.3,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,mvbench,64.6,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
gpt-5,video-mme-wo-sub,84.7,Qwen,https://arxiv.org/pdf/2511.21631,(high)
gpt-5,video-mme-wo-sub,77.3,Qwen,https://arxiv.org/pdf/2511.21631,(minimal)
smolvlm2-2.2b,mathvista,51.5,HuggingFace,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct#vision-evaluation,(mini)
smolvlm2-2.2b,ocrbench,729,HuggingFace,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct#vision-evaluation,
smolvlm2-2.2b,ai2d,70,HuggingFace,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct#vision-evaluation,
smolvlm2-2.2b,mlvu,55.2,HuggingFace,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct#video-evaluation,
smolvlm2-2.2b,mvbench,46.27,HuggingFace,https://huggingface.co/HuggingFaceTB/SmolVLM2-2.2B-Instruct#video-evaluation,
isaac0.1,vqav2,82.12,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
isaac0.1,docvqa,91.22,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
isaac0.1,rwqa,74.87,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
isaac0.1,textvqa,79.39,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
isaac0.1,ocrbench,562,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
isaac0.1,mme,1293,Perceptron,https://www.perceptron.inc/blog/introducing-isaac-0-2,
